INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2024-09-02T02:00:00-00:00,2024-09-02T03:00:00-00:00,1,2024-09-01,20,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,434.89,DAM,5
2024-09-01T21:00:00-00:00,2024-09-01T22:00:00-00:00,1,2024-09-01,15,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,420.07,DAM,5
2024-09-02T06:00:00-00:00,2024-09-02T07:00:00-00:00,1,2024-09-01,24,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,322.66,DAM,5
2024-09-01T10:00:00-00:00,2024-09-01T11:00:00-00:00,1,2024-09-01,4,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,271.72,DAM,5
2024-09-01T22:00:00-00:00,2024-09-01T23:00:00-00:00,1,2024-09-01,16,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,450.51,DAM,5
2024-09-01T16:00:00-00:00,2024-09-01T17:00:00-00:00,1,2024-09-01,10,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,298.64,DAM,5
2024-09-01T13:00:00-00:00,2024-09-01T14:00:00-00:00,1,2024-09-01,7,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,265.98,DAM,5
2024-09-02T05:00:00-00:00,2024-09-02T06:00:00-00:00,1,2024-09-01,23,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,348.9,DAM,5
2024-09-01T20:00:00-00:00,2024-09-01T21:00:00-00:00,1,2024-09-01,14,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,388.46,DAM,5
2024-09-01T15:00:00-00:00,2024-09-01T16:00:00-00:00,1,2024-09-01,9,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,288.03,DAM,5
2024-09-01T14:00:00-00:00,2024-09-01T15:00:00-00:00,1,2024-09-01,8,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,94.4,DAM,6
2024-09-01T17:00:00-00:00,2024-09-01T18:00:00-00:00,1,2024-09-01,11,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,117.88,DAM,6
2024-09-01T18:00:00-00:00,2024-09-01T19:00:00-00:00,1,2024-09-01,12,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,129.81,DAM,6
2024-09-01T19:00:00-00:00,2024-09-01T20:00:00-00:00,1,2024-09-01,13,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,144.15,DAM,6
2024-09-01T21:00:00-00:00,2024-09-01T22:00:00-00:00,1,2024-09-01,15,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,174.32,DAM,6
2024-09-01T23:00:00-00:00,2024-09-02T00:00:00-00:00,1,2024-09-01,17,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,193.51,DAM,6
2024-09-01T11:00:00-00:00,2024-09-01T12:00:00-00:00,1,2024-09-01,5,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,88.03,DAM,6
2024-09-01T22:00:00-00:00,2024-09-01T23:00:00-00:00,1,2024-09-01,16,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,185.8,DAM,6
2024-09-02T01:00:00-00:00,2024-09-02T02:00:00-00:00,1,2024-09-01,19,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,187.17,DAM,6
2024-09-01T20:00:00-00:00,2024-09-01T21:00:00-00:00,1,2024-09-01,14,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,159.94,DAM,6
2024-09-02T06:00:00-00:00,2024-09-02T07:00:00-00:00,1,2024-09-01,24,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,112.08,DAM,6
2024-09-01T07:00:00-00:00,2024-09-01T08:00:00-00:00,1,2024-09-01,1,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,105.34,DAM,6
2024-09-02T04:00:00-00:00,2024-09-02T05:00:00-00:00,1,2024-09-01,22,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,141.69,DAM,6
2024-09-02T05:00:00-00:00,2024-09-02T06:00:00-00:00,1,2024-09-01,23,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,125.84,DAM,6
