INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2024-06-01T09:00:00-00:00,2024-06-01T10:00:00-00:00,1,2024-06-01,3,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,258.4,DAM,5
2024-06-01T16:00:00-00:00,2024-06-01T17:00:00-00:00,1,2024-06-01,10,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,266.14,DAM,5
2024-06-01T17:00:00-00:00,2024-06-01T18:00:00-00:00,1,2024-06-01,11,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,274.3,DAM,5
2024-06-02T04:00:00-00:00,2024-06-02T05:00:00-00:00,1,2024-06-01,22,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,328.69,DAM,5
2024-06-02T05:00:00-00:00,2024-06-02T06:00:00-00:00,1,2024-06-01,23,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,307.51,DAM,5
2024-06-01T14:00:00-00:00,2024-06-01T15:00:00-00:00,1,2024-06-01,8,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,247.08,DAM,5
2024-06-01T15:00:00-00:00,2024-06-01T16:00:00-00:00,1,2024-06-01,9,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,257.5,DAM,5
2024-06-01T20:00:00-00:00,2024-06-01T21:00:00-00:00,1,2024-06-01,14,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,324.99,DAM,5
2024-06-01T18:00:00-00:00,2024-06-01T19:00:00-00:00,1,2024-06-01,12,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,286.7,DAM,5
2024-06-02T00:00:00-00:00,2024-06-02T01:00:00-00:00,1,2024-06-01,18,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,391.17,DAM,5
2024-06-01T07:00:00-00:00,2024-06-01T08:00:00-00:00,1,2024-06-01,1,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,297.92,DAM,5
2024-06-01T13:00:00-00:00,2024-06-01T14:00:00-00:00,1,2024-06-01,7,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,238.33,DAM,5
2024-06-01T08:00:00-00:00,2024-06-01T09:00:00-00:00,1,2024-06-01,2,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,274.26,DAM,5
2024-06-01T12:00:00-00:00,2024-06-01T13:00:00-00:00,1,2024-06-01,6,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,239.6,DAM,5
2024-06-01T21:00:00-00:00,2024-06-01T22:00:00-00:00,1,2024-06-01,15,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,348.26,DAM,5
2024-06-01T22:00:00-00:00,2024-06-01T23:00:00-00:00,1,2024-06-01,16,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,169.33,DAM,6
2024-06-01T13:00:00-00:00,2024-06-01T14:00:00-00:00,1,2024-06-01,7,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,82.46,DAM,6
2024-06-01T12:00:00-00:00,2024-06-01T13:00:00-00:00,1,2024-06-01,6,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,81.41,DAM,6
2024-06-01T11:00:00-00:00,2024-06-01T12:00:00-00:00,1,2024-06-01,5,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,81.51,DAM,6
2024-06-01T08:00:00-00:00,2024-06-01T09:00:00-00:00,1,2024-06-01,2,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,92.07,DAM,6
2024-06-02T06:00:00-00:00,2024-06-02T07:00:00-00:00,1,2024-06-01,24,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,104.59,DAM,6
2024-06-02T02:00:00-00:00,2024-06-02T03:00:00-00:00,1,2024-06-01,20,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,156.69,DAM,6
2024-06-01T20:00:00-00:00,2024-06-01T21:00:00-00:00,1,2024-06-01,14,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,151.28,DAM,6
2024-06-01T17:00:00-00:00,2024-06-01T18:00:00-00:00,1,2024-06-01,11,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,118.52,DAM,6
2024-06-01T07:00:00-00:00,2024-06-01T08:00:00-00:00,1,2024-06-01,1,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,100.02,DAM,6
2024-06-02T03:00:00-00:00,2024-06-02T04:00:00-00:00,1,2024-06-01,21,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,142.49,DAM,6
2024-06-01T18:00:00-00:00,2024-06-01T19:00:00-00:00,1,2024-06-01,12,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,128.7,DAM,6
2024-06-01T14:00:00-00:00,2024-06-01T15:00:00-00:00,1,2024-06-01,8,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,90.55,DAM,6
2024-06-01T10:00:00-00:00,2024-06-01T11:00:00-00:00,1,2024-06-01,4,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,82.79,DAM,6
